6.3049,0.0014,0.0026,0.0121,0.0000,0.7284,2.9330,0.0030,0.0000,0.0001,0.0001,0.0000,1
12.5284,0.0100,0.0154,0.0002,0.0000,0.0060,0.0241,0.1342,0.0000,0.0005,0.0991,0.0000,1
45.5291,0.0289,0.0476,0.0001,0.0000,0.0076,0.0328,7.7022,0.0000,0.0028,7.5194,0.0000,1
26.0777,0.0204,0.0399,0.0001,0.0000,0.0080,0.0293,9.0249,0.0000,0.0039,8.8661,0.0000,1
