2.5617,0.0005,0.0003,0.0005,0.0000,0.0052,0.0000,0.0061,0.0001,0.0002,0.0020,0.0000,1
1.5994,0.0002,0.0002,0.0005,0.0000,0.0040,0.0000,0.0062,0.0002,0.0002,0.0020,0.0000,1
1.3024,0.0002,0.0003,0.0141,0.0000,0.0082,0.0000,0.0062,0.0002,0.0002,0.0020,0.0000,1
1.6932,0.0002,0.0002,0.0054,0.0000,0.0101,0.0000,0.0062,0.0002,0.0002,0.0020,0.0000,1
1.3283,0.0002,0.0002,0.0004,0.0000,0.0059,0.0000,0.0055,0.0001,0.0004,0.0012,0.0000,2
1.1396,0.0002,0.0002,0.0022,0.0000,0.0108,0.0000,0.0054,0.0001,0.0004,0.0012,0.0000,2
1.2976,0.0002,0.0003,0.0102,0.0000,0.0179,0.0000,0.0078,0.0002,0.0002,0.0020,0.0000,2
1.4992,0.0002,0.0003,0.0170,0.0000,0.0260,0.0000,0.0073,0.0001,0.0002,0.0019,0.0000,2
1.2254,0.0002,0.0003,0.0165,0.0000,0.0265,0.0000,0.0405,0.0136,0.0198,0.0014,0.0000,4
1.1113,0.0002,0.0003,0.0153,0.0000,0.0301,0.0000,0.0060,0.0000,0.0005,0.0012,0.0000,4
1.1496,0.0015,0.0003,0.0224,0.0000,0.0378,0.0000,0.0060,0.0001,0.0005,0.0012,0.0000,4
1.2239,0.0002,0.0003,0.0204,0.0000,0.0290,0.0000,0.0062,0.0001,0.0005,0.0012,0.0000,4
1.0799,0.0003,0.0004,0.0164,0.0000,0.0489,0.0000,0.0181,0.0002,0.0006,0.0116,0.0000,8
1.0935,0.0003,0.0004,0.0268,0.0000,0.0713,0.0000,0.0199,0.0001,0.0005,0.0129,0.0000,8
1.1143,0.0003,0.0004,0.0415,0.0000,0.0648,0.0000,0.0197,0.0002,0.0006,0.0136,0.0000,8
1.1660,0.0003,0.0005,0.0587,0.0000,0.0689,0.0000,0.0160,0.0002,0.0005,0.0113,0.0000,8
1.0959,0.0004,0.0005,0.0204,0.0000,0.0674,0.0000,0.0266,0.0001,0.0006,0.0219,0.0000,12
1.1492,0.0003,0.0005,0.0338,0.0000,0.1649,0.0000,0.0257,0.0002,0.0006,0.0203,0.0000,12
1.1162,0.0004,0.0005,0.0510,0.0000,0.1219,0.0000,0.0274,0.0001,0.0006,0.0197,0.0000,12
1.1714,0.0004,0.0005,0.0795,0.0000,0.1024,0.0000,0.0273,0.0003,0.0005,0.0210,0.0000,12
